question_id,paper_id,question,gold_answer,predicted_answer,retrieved_chunk_ids,retrieved_section_names,f1,idk,proxy_faithfulness,experiment,condition
c84590ba32df470a7c5343d8b99e541b217f10cf,1908.06083,What datasets are used?,The Wikipedia Toxic Comments dataset,"The datasets used are:

1. A dataset of over 24,000 tweets labeled as containing hate speech, offensive language, or neither.
2. The TRAC shared task on Aggression Identification, a dataset of over 15,000 Facebook comments labeled with varying levels of aggression.
3. The Wikipedia Toxic Comments dataset (collected and extracted from Wikipedia Talk pages) featured in a Kaggle competition.","['1908.06083_1_0', '1908.06083_17_0', '1908.06083_27_0']","['Related Work', 'Single-Turn Task ::: Experimental Results ::: Break it Phase', 'Data Collection Interface Details']",0.03333333333333333,False,0.8511,exp4_chunksize,1024
981fd79dd69581659cb1d4e2b29178e82681eb4d,1706.00139,What is the difference of the proposed model with a standard RNN encoder-decoder?,"Introduce a ""Refinement Adjustment LSTM-based component"" to the decoder","The proposed model differs from a standard RNN encoder-decoder in that it introduces a Refinement Adjustment LSTM-based component (RALSTM) to the decoder side, which includes a Refinement cell, a traditional LSTM cell, and an Adjustment cell. This allows for better selection, aggregation, and control of semantic information.","['1706.00139_1_0', '1706.00139_0_0', '1706.00139_5_0']","['Related Work', 'Introduction', 'RALSTM Decoder']",0.04166666666666667,False,0.7436,exp4_chunksize,1024
a02696d4ab728ddd591f84a352df9375faf7d1b4,1605.07683,How large is the Dialog State Tracking Dataset?,"1,618 training dialogs, 500 validation dialogs, and 1,117 test dialogs",I don't know.,"['1605.07683_2_0', '1605.07683_4_0']","['Goal-Oriented Dialog Tasks', 'Acknowledgments']",0.5,True,0.0,exp4_chunksize,1024
10210d5c31dc937e765051ee066b971b6f04d3af,1905.10044,what is the size of BoolQ dataset?, 16k questions,,"['1905.10044_13_0', '1905.10044_3_0', '1905.10044_8_0']","['Transfer Learning Results', 'Data Collection', 'Discussion']",0.0,False,0.0,exp4_chunksize,1024
aecb485ea7d501094e50ad022ade4f0c93088d80,1702.06378,Can SCRF be used to pretrain the model?,no,I don't know.,"['1702.06378_1_0', '1702.06378_8_0', '1702.06378_0_0']","['Segmental Conditional Random Fields', 'Multitask Learning Results', 'Introduction']",0.0,True,0.0,exp4_chunksize,1024
225a567eeb2698a9d3f1024a8b270313a6d15f82,1605.04655,what were the baselines?,RNN model CNN model  RNN-CNN model attn1511 model Deep Averaging Network model avg mean of word embeddings in the sentence with projection matrix,"The baselines were the current state-of-art ensemble of hand-crafted syntactic and frame-semantic features, the Attentive Reader, the Neural Reasoner, and the HABCNN model family.","['1605.04655_2_0', '1605.04655_13_0', '1605.04655_10_0']","['Argus Dataset', 'Acknowledgments', 'Evaluation']",0.0,False,0.7368,exp4_chunksize,1024
955ca31999309685c1daa5cb03867971ca99ec52,1606.08140,What datasets are used to evaluate the model?,"WN18, FB15k",,"['1606.08140_0_0', '1606.08140_4_0', '1606.08140_2_0']","['Introduction', 'Task and evaluation protocol', 'Related work']",0.0,False,0.0,exp4_chunksize,1024
6a31bd676054222faf46229fc1d283322478a020,1905.10810,How is PIEWi annotated?,"[error, correction] pairs","PlEWi is annotated with error type annotations, allowing the selection of only non-word errors for evaluation.","['1905.10810_0_0', '1905.10810_1_0', '1905.10810_5_0']","['Introduction', 'Problems of spelling correction for Polish', 'Experimental setup']",0.0,False,0.875,exp4_chunksize,1024
d5ff8fc4d3996db2c96cb8af5a6d215484991e62,1912.09713,What are results of comparison between novel method to other approaches for creating compositional generalization benchmarks?,The MCD splits achieve a significantly higher compound divergence at a similar atom divergence when compared to the other experiments,"The novel method, Distribution-based Compositionality Assessment (DBCA), achieves a significantly higher compound divergence at a similar atom divergence compared to other approaches, such as output length, input length, output pattern, and input pattern splits.","['1912.09713_0_0', '1912.09713_6_0', '1912.09713_2_0']","['Introduction', 'Compositionality Experiments for CFQ and scan', 'Distribution-Based Compositionality Assessment (DBCA) ::: Principles for measuring compositionality']",0.05714285714285715,False,0.8276,exp4_chunksize,1024
c515269b37cc186f6f82ab9ada5d9ca176335ded,1909.02635,What evidence do they present that the model attends to shallow context clues?,Using model gradients with respect to input features they presented that the most important model inputs are verbs associated with entities which shows that the model attends to shallow context clues,,"['1909.02635_5_0', '1909.02635_1_0', '1909.02635_0_0']","['Studying Basic Transformer Representations for Entity Tracking ::: Results and Observations', 'Background: Process Understanding', 'Introduction']",0.0,False,0.0,exp4_chunksize,1024
73e715e485942859e1db75bfb5f35f1d5eb79d2e,1703.08885,How can a neural model be used for a retrieval if the input is the entire Wikipedia?,"Using the answer labels in the training set, we can find appropriate articles that include the information requested in the question.",I don't know.,"['1703.08885_2_0', '1703.08885_6_0', '1703.08885_0_0']","['Comprehension Model', 'Learning Model (R2)', 'Introduction']",0.5,True,0.0,exp4_chunksize,1024
0be0c8106df5fde4b544af766ec3d4a3d7a6c8a2,1711.06288,Is there any human evaluation involved in evaluating this famework?,yes,"Yes, there are two human evaluations involved in evaluating this framework.","['1711.06288_7_0', '1711.06288_8_0', '1711.06288_6_0']","['Experiments on ReferIt', 'Experiments on Oxford-102 Flower Dataset', 'Experiments on CoSaL']",0.0,False,0.6364,exp4_chunksize,1024
059acc270062921ad27ee40a77fd50de6f02840a,1702.03274,Do the authors test on datasets other than bAbl?,no,,"['1702.03274_3_0', '1702.03274_3_1', '1702.03274_4_0']","['Supervised learning evaluation I', 'Supervised learning evaluation I', 'Supervised learning evaluation II']",0.0,False,0.0,exp4_chunksize,1024
8fa7011e7beaa9fb4083bf7dd75d1216f9c7b2eb,1704.04539,Do the authors test their annotation projection techniques on tasks other than AMR?,no,"Yes, the authors mention that the annotation projection method has been used for tasks other than AMR, such as POS tagging, base noun phrase bracketing, NER tagging, inflectional morphological analysis, dependency parsing, role labeling, and semantic parsing.","['1704.04539_2_0', '1704.04539_5_0', '1704.04539_8_0']","['Method 1: Annotation Projection', 'Experiments', 'Related Work']",0.0,False,0.8286,exp4_chunksize,1024
2480dfe2d996afef840a81bd920aeb9c26e5b31d,1911.08829,What compleentary PIE extraction methods are used to increase reliability further?,exact string matching inflectional string matching,,"['1911.08829_27_0', '1911.08829_28_1', '1911.08829_25_0']","['Dictionary-based PIE Extraction ::: Results', 'Dictionary-based PIE Extraction ::: Analysis', 'Dictionary-based PIE Extraction ::: Parser-Based Extraction Methods']",0.0,False,0.0,exp4_chunksize,1024
e2b0cd30cf56a4b13f96426489367024310c3a05,2001.07786,How is evaluation performed?,As the metric to assess how well the model's output fits the gold ranking Spearman's $\rho $ was used,"The evaluation is performed by comparing the predictions made by the models in the testing phase with the actual results, and the parameters can be tuned further in the analysis phase.","['2001.07786_1_0', '2001.07786_19_0', '2001.07786_6_0']","['Task', 'Results and Discussion', 'Participating Systems']",0.0,False,0.6957,exp4_chunksize,1024
5d83b073635f5fd8cd1bdb1895d3f13406583fbd,1909.08859,What are previously reported models?,Hasty Student Impatient Reader BiDAF BiDAF w/ static memory,"Previous models include a dynamic memory based network (BIBREF21), a memory augmented model (BIBREF22), a model utilizing pairwise relations between attended memories (BIBREF23), a model compiling supporting memories in tracking dialogue state (BIBREF24), a model using coreference annotations for reading comprehension tasks (BIBREF25), a model incorporating entities while dynamically updating their representations (BIBREF27), a model predicting state changes of ingredients (BIBREF0), an entity-aware model to track entity states in scientific processes (BIBREF1), a model including hard and soft constraints to eliminate unlikely or favor probable state changes (BIBREF3), and a model exploiting label consistency in training (BIBREF4).","['1909.08859_4_0', '1909.08859_13_0', '1909.08859_0_0']","['Procedural Reasoning Networks ::: Reasoning Module', 'Related Work', 'Introduction']",0.020408163265306124,False,0.7917,exp4_chunksize,1024
09f0dce416a1e40cc6a24a8b42a802747d2c9363,1810.04528,Which word embeddings are analysed?,Continuous Bag-of-Words (CBOW),Portuguese word2vec embeddings model.,"['1810.04528_3_0', '1810.04528_0_0', '1810.04528_1_0']","['Proposed Approach', 'Introduction', 'Related Work']",0.0,False,0.75,exp4_chunksize,1024
252677c93feb2cb0379009b680f0b4562b064270,2003.01006,How large is the dataset?,"6,127 scientific entities, including 2,112 Process, 258 Method, 2,099 Material, and 1,658 Data entities",,"['2003.01006_20_0', '2003.01006_16_0', '2003.01006_4_0']","['Appendix: Supplemental Material', 'Scientific Entity Resolution ::: Our Annotation Process ::: Annotated Corpus Characteristics', 'Scientific Entity Annotations ::: Our Annotation Process']",0.0,False,0.0,exp4_chunksize,1024
ac706631f2b3fa39bf173cd62480072601e44f66,2002.02224,Did they experiment on this dataset?,no,"I don't know. The text mentions that the dataset CzCDC 1.0 was used for the experiment, but it does not explicitly state that they experimented on this dataset.","['2002.02224_13_0', '2002.02224_9_0', '2002.02224_10_0']","['Acknowledgment', 'Methodology ::: Pipeline', 'Results']",0.0,True,0.56,exp4_chunksize,1024
9122de265577e8f6b5160cd7d28be9e22da752b2,2001.02885,What were the previously reported results?,Figures FIGREF1 and FIGREF1 contain a summary of the papers addressing speculation detection and scope resolution,The previously reported results are mentioned in Figures FIGREF8 and FIGREF11.,"['2001.02885_1_1', '2001.02885_2_0', '2001.02885_0_0']","['Methodology and Experimental Setup', 'Results: Speculation Cue Detection and Scope Resolution', 'Introduction']",0.0,False,0.8182,exp4_chunksize,1024
b5a2b03cfc5a64ad4542773d38372fffc6d3eac7,1906.09774,How are EAC evaluated?,"Qualitatively through efficiency, effectiveness and satisfaction aspects and quantitatively through metrics such as precision, recall, accuracy, BLEU score and even human judgement.",,"['1906.09774_5_0', '1906.09774_2_0', '1906.09774_6_0']","['Qualitative Assessment', 'Building Emotionally-Aware Chatbot (EAC)', 'Quantitative Assessment']",0.0,False,0.0,exp4_chunksize,1024
3f5f74c39a560b5d916496e05641783c58af2c5d,2004.04696,How are the synthetic examples generated?,"Random perturbation of Wikipedia sentences using mask-filling with BERT, backtranslation and randomly drop out",Random perturbations of Wikipedia sentences augmented with a diverse set of lexical and semantic-level supervision signals.,"['2004.04696_0_0', '2004.04696_13_0', '2004.04696_29_0']","['Introduction', 'Pre-Training on Synthetic Data ::: Modeling', 'Related Work']",0.11764705882352941,False,1.0,exp4_chunksize,1024
2c8d5e3941a6cc5697b242e64222f5d97dba453c,1909.02560,How much dramatically results drop for models on generated adversarial examples?,BERT on Quora drops from 94.6% to 24.1%,The overall accuracy of BERT on Quora drops from 94.6% to 24.1%.,"['1909.02560_13_0', '1909.02560_3_0', '1909.02560_15_0']","['Experiments ::: Main Results', 'Related Work ::: Adversarial Example Generation', 'Experiments ::: Adversarial Training']",0.0,False,0.9167,exp4_chunksize,1024
70e9210fe64f8d71334e5107732d764332a81cb1,1812.06864,what is the state of the art on WSJ?,HMM-based system,"The current state-of-the-art on WSJ is an HMM-based system which uses a combination of convolutional, recurrent and fully connected layers, as well as speaker adaptation, and reaches 1.9 WER on nov92.","['1812.06864_6_0', '1812.06864_7_0', '1812.06864_2_0']","['Experiments', 'Word Error Rate results', 'Convolutional Front end']",0.0625,False,0.9643,exp4_chunksize,1024
f697d00a82750b14376fe20a5a2b249e98bebe9b,1908.01294,Which deep learning architecture do they use for sentence segmentation?,Bi-LSTM-CRF,,"['1908.01294_0_0', '1908.01294_3_0', '1908.01294_15_0']","['Introduction', 'English punctuation restoration', 'Conclusions']",0.0,False,0.0,exp4_chunksize,1024
3ebdc15480250f130cf8f5ab82b0595e4d870e2f,1908.10275,How many genres did they collect from?,77 genres,77 genres.,"['1908.10275_1_0', '1908.10275_2_0', '1908.10275_0_0']","['Brief introduction to popular music', 'Data Description', 'Motivation, Background and Related Work']",0.0,False,0.5,exp4_chunksize,1024
983c2fe7bdbf471bb8b15db858fd2cbec86b96a5,1911.05343,Do they compare against state of the art text generation?,yes,,"['1911.05343_6_0', '1911.05343_0_0', '1911.05343_2_0']","['Experimental Results', 'Introduction', 'Methodology ::: Variational Autoendoder with Holistic Regularisation']",0.0,False,0.0,exp4_chunksize,1024
12eba1598dca14db64dbc8b73484639363a4618e,1909.00338,Which features do they use to model Twitter messages?,"word unigrams, bigrams, and trigrams","They use different combinations of features to train a classifier, but the specific features are not mentioned in the provided context.","['1909.00338_0_0', '1909.00338_2_0', '1909.00338_0_1']","['Background', 'Implementation ::: Data collection', 'Background']",0.0909090909090909,False,0.7368,exp4_chunksize,1024
d13efa7dee280c7c2f6dc451c4fbbf0240fc2efa,1810.07091,Do they differentiate insights where they are dealing with learned or engineered representations?,yes,"Yes, they differentiate insights where they are dealing with learned or engineered representations.","['1810.07091_11_0', '1810.07091_9_0', '1810.07091_0_0']","['Classifiers', 'Hand-crafted Features', 'Introduction']",0.0,False,0.5,exp4_chunksize,1024
9176d2ba1c638cdec334971c4c7f1bb959495a8e,1809.00530,What are the source and target domains?,"Book, electronics, beauty, music, IMDB, Yelp, cell phone, baby, DVDs, kitchen",,"['1809.00530_0_0', '1809.00530_6_0', '1809.00530_2_0']","['Introduction', 'Datasets and Experimental Settings', 'Notations and Model Overview']",0.0,False,0.0,exp4_chunksize,1024
